Uin,gender,age,device,has_interest_online,interestss_TVShows,interests_Travel,interests_Society,interests_Pets,interests_Natural,interests_Cars,interests_Foods,interests_Music,interests_Digital,interests_Life,interests_Sports,interests_Reading,interests_Childproducts,interests_Fashion,interests_Tech,interests_Entertainment,interests_Health,interests_Cartoon,interests_Finance,interests_Realestate,interests_Videogames,interests_Art,Group
137f94de7d47cb5bbb2bf3265558f5b8,2,41,2,1,0.7964936970000001,0.0,4.110482576,0.0,0.0,0.0,0.824515188,0.0,0.0,3.837340413,0.0,0.0,0.0,0.0,0.0,0.0,2.261562122,0.0,0.0,0.0,0.0,0.0,0
337d0ac1a7b86b8acfb107490cfcc37b,2,27,14,1,38.71494195,0.0,369.5483898,0.0,0.0,0.0,20.1560274,0.0,0.0,0.0,0.0,0.0,0.0,62.60961545,120.48787250000001,189.2371814,291.6065921,0.0,1125.921014,0.0,0.0,0.0,0
e7065ba7a831950c4711dd3fd3904ffe,2,37,2,1,0.0,0.0,6.930191519,0.0,0.0,0.0,0.0,13.57948777,0.0,27.95280166,0.0,0.0,0.0,0.0,0.0,1.448855365,5.62025028,0.0,1.6176987059999999,0.0,0.0,1.293002032,1
36498084c61db712ad18e0c6def8579e,1,33,1,1,3.179578995,0.0,455.5465893,3.61462593,0.0,84.34750327,0.0,0.0,0.0,173.881078,0.0,91.83115368,0.0,0.0,0.0,0.0,158.1259693,0.0,0.0,0.0,0.0,0.0,2
400dac9d50c6ca15e26d67590a758426,2,62,0,0,0.0,0.0,5.914961231,0.0,0.0,0.0,1.4604857690000002,0.0,0.0,0.0,0.0,0.29839946300000003,0.0,0.0,0.0,0.0,1.6783888880000002,0.0,0.0,1.146207866,0.0,0.49255053200000004,0
49aaea236a3607b0f3599369a2f6781a,1,36,2,1,0.0,0.0,0.16599018,0.0,0.0,0.0,0.0,1.8786375990000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357463959,0.0,0.0,0.0,0.0,0.0,2
5f418ca59995a652d5f2f8cf6cf17418,2,50,2,0,0.465421908,0.0,9.717307086,0.0,0.0,0.0,0.93610188,0.0,0.0,6.415831406000001,0.0,1.8810050059999999,0.489802126,0.54382847,0.0,1.478593513,8.940906814,0.0,0.0,0.0,0.0,0.0,2
188d2474e54ddb67c8332e0bbd818745,2,52,2,0,0.0,0.195476073,0.0,0.0,0.0,0.0,0.0,1.437541826,0.0,0.0,0.0,0.0,0.904360018,0.0,0.163843767,0.985497682,0.488066231,0.0,0.120804762,0.0,0.0,0.0,2
d85e47fca1879856080f074de3d94796,1,55,2,0,0.0,0.0,4.509089008,0.0,0.0,0.0,1.534672927,0.0,0.0,0.397813331,0.0,2.209688319,0.0,0.0,1.126013195,0.0,2.939409772,0.0,0.0,0.0,0.0,0.0,0
7e993ff07dd177f41920c0e7a6981e11,2,16,2,0,0.0,0.0,3.7285858569999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027206117,5.832287841,4.306902341,0.38948776799999996,0.0,0.0,0.0,1.079869854,0.0,0
c9f6a29be7f188e55bd177028465783c,1,30,2,1,0.0,0.0,28.66586728,0.0,0.0,0.0,0.0,1.362877416,1.9888597369999998,19.14600571,0.0,1.869913806,0.0,0.0,5.9783447270000005,0.0,15.61537307,0.0,0.0,0.0,0.0,1.210646512,2
71c6c62eaa5e1e7a2a1737a7b9981d47,1,27,2,1,0.0,0.0,67.45425263,0.0,0.0,0.0,0.0,0.0,337.94350310000004,26.58796456,0.0,0.0,0.0,0.0,12.14862523,0.0,35.24904457,0.0,0.0,6.537968358,0.0,0.0,2
a2280730be34ec662b903665a140e9a8,1,48,2,0,1.7140874519999998,2.077515183,49.774581700000006,0.0,0.0,0.0,2.738641457,1.430581471,0.0,36.62099913,0.0,0.0,0.0,0.0,6.263691776,0.0,20.44363058,0.0,0.0,1.87303385,0.0,0.0,2
884947453a49dedee68cf4ad1c818f7a,1,53,1,1,0.0,0.0,331.8546216,0.0,0.0,0.0,0.0,0.0,0.0,99.93779048,19.07556347,24.12268159,0.0,0.0,2.660989165,0.0,144.8505186,0.0,0.0,0.0,0.0,0.0,2
b2a61f2ced3a4da20979c49031005348,1,25,1,0,1.91430083,2.8270617469999997,151.04952859999997,0.0,0.0,0.0,0.0,14.2243777,0.0,17.67389396,0.0,0.0,0.0,0.0,8.004393473,0.0,93.40817696,0.0,0.0,0.0,0.0,0.0,0
6d6f90fa87c260a56f4254d54762e924,1,48,2,0,0.0,0.8833313629999999,3.2174319330000003,0.0,0.0,0.47003232899999997,6.016275723,2.047944238,0.0,6.81955648,34.43071484,1.463982765,0.0,0.0,0.0,0.0,8.233511179,0.0,1.68557167,0.0,0.0,0.0,0
9932b295df8bdf819b75d162cc7eca79,2,50,2,1,0.0,0.0,2.917860389,0.0,0.0,0.0,21.33514126,5.900644682,0.0,10.13396906,0.0,25.48513779,27.30268603,8.907939245,1.3916538880000002,3.6564752460000003,72.61858284,0.0,0.0,0.0,0.0,0.0,1
d07f2bae15478c84c0c9c37c957b7722,2,46,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56986133,0.0,0.0,0.0,0.0,2.077664201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
e2d43fca34cd8b54690b570fa42be2af,1,48,2,0,0.596907686,4.5270715710000005,31.12866716,0.0,0.0,14.803873499999998,0.888152684,0.0,0.0,17.35460143,0.0,0.585944626,0.0,0.0,0.0,0.0,6.108299356,0.0,4.1126534480000005,0.0,0.0,1.106693498,0
1ae30bd33925b83561fad89456e1d707,1,32,1,0,0.0,0.8087508790000001,4.615067682,0.0,0.0,7.909931536,0.0,0.0,0.0,0.878385895,1.8216594609999999,0.0,0.0,0.0,0.748498373,0.0,1.4924178940000001,0.0,1.100141889,0.0,0.0,0.0,0
1ffc15bf561304360c84ea453d134df0,1,39,2,0,0.0,2.8893359010000004,37.62055,0.0,0.0,0.0,1.159427021,0.0,0.0,25.18206764,0.0,0.0,0.0,0.0,5.523269765,0.0,20.421726100000004,0.0,0.0,0.0,0.0,1.57481198,2
a4f9f7a825012f1efd5abe4ce4bb6a5d,1,60,2,0,0.0,0.0,5.711169254,0.0,0.0,0.0,1.110741703,4.384994787,0.0,1.957192197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46cbb3f60c58c8eea8cad3a510de00a,2,27,1,1,0.0,0.0,438.0374869,0.0,0.0,0.0,40.82151896,52.76623597,0.0,485.8227114,0.0,0.0,43.62845713,13.80868299,0.0,34.01820483,241.4096333,0.0,0.0,0.0,0.0,0.0,1
5455ad6cf29ef2b55ee7b8e3584635d4,2,36,1,0,0.0,21.75784596,31.45385046,0.0,0.0,0.0,0.0,0.0,0.0,37.20968693,0.0,1.55810766,0.0,0.0,3.313945201,4.7437029939999995,32.22814465,0.0,10.03231924,49.38245168,0.0,0.0,0
534f92e8d5bdc571c23c31b4bf53905f,1,32,2,0,0.0,0.0,72.03873958,1.353557996,0.0,0.0,0.0,0.0,0.0,11.777211,0.0,0.0,0.0,0.0,5.677269896,0.0,7.763965667000001,0.0,0.0,0.0,0.0,0.0,2
fee953c74c88ba625a573dba883e6f8a,1,33,1,0,0.0,11.50930484,27.74787167,0.0,0.0,0.0,1.187055519,0.0,0.0,12.14229695,54.43887533,0.0,0.0,0.0,0.67026435,0.0,1.7844428630000002,0.0,0.0,0.6862799359999999,0.0,0.0,1
5d1d21127c2647859047a64bc3530064,2,51,2,1,0.0,0.0,13.44989979,0.0,0.0,0.0,0.0,12.96805833,0.0,0.522779545,0.0,5.827305562,0.0,2.4559699,1.4638375890000002,5.053001748,5.10836082,0.0,0.0,0.0,0.943567736,1.8245745969999998,0
51a8239787c8152bb7a14fec9e867673,1,31,0,1,7.306775419,0.0,298.0479336,24.32810605,0.0,20.44474109,0.0,0.0,0.0,108.8626692,0.0,175.3002879,0.0,0.0,0.0,0.0,57.96011053,0.0,0.0,22.06630195,0.0,0.0,0
d0107450af1370861702a817017de35c,2,47,2,0,0.0,28.54919186,76.01677572,0.0,0.0,0.0,30.23716781,0.0,0.0,17.96917206,0.0,0.0,0.0,0.0,0.0,18.33514257,44.94519756,0.0,0.0,0.0,0.0,0.0,2
54a528835ec58e89ef5e5197a40e8aa4,1,29,2,1,2.448713417,4.637947737,28.07403281,73.07267292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11380011,0.0,0.0,2.544097069,0.0,13.48526216,0.0,0.0,0.0,0.0,53.49423418,0
71d0912b1c48011b711e96a25b357818,1,61,2,1,0.0,61.497439899999996,45.86797661,1.222011413,0.0,0.0,1.565954453,10.39061173,0.0,14.31734545,0.0,13.93748128,0.0,0.0,5.975352795,0.0,13.53952715,0.0,0.0,0.0,0.0,7.507540881000001,0
9b27bfcf64bdab5ad062106af81d2c71,2,38,15,0,0.0,0.0,385.4223888,0.0,0.0,0.0,0.0,0.0,0.0,84.21860633,0.0,47.01819794,0.0,0.0,3.218870168,50.38018602,169.78269550000002,0.0,20.63254281,0.0,0.0,6.899139485,0
ac3d4b6e850d724f3583eedca4b0fa65,2,32,2,0,0.0,0.0,6.025112263,0.13338466,0.0,0.0,1.317743265,3.660192882,0.0,2.831643386,0.0,0.734270765,0.0,0.0,0.0,0.513598978,16.72690223,0.0,0.0,0.528770564,0.0,0.570545152,1
8bf90d679e41de6e2490cdb66bc0fe51,2,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cc372707d9a7efa32391032c467d6468,1,21,2,0,4.15313262,0.0,35.62491835,0.0,0.0,0.0,0.0,5.804817798999999,0.0,5.57262714,0.0,2.7945233039999997,0.0,0.0,6.057009765,0.0,4.270259936,0.0,0.0,0.0,15.90770431,1.424501345,1
18ea1a421cc95bff9d49c5dd5cdc9d15,1,22,2,0,0.0,0.0,0.572733416,0.689685827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
358015c40aeb21ab171370818f0ff8e9,1,53,2,1,0.0,0.0,70.03081439,0.0,0.0,0.0,0.0,0.0,0.0,8.977705111,0.0,11.09587345,0.0,0.0,0.0,0.0,16.34766102,0.0,2.361244115,0.0,0.0,1.698986435,2
8b4b4e3ae9b457d74fd17d301208f910,2,57,2,0,0.0,0.0,41.6728407,0.0,0.0,0.0,5.07763099,4.742918059,0.0,29.74130488,0.0,5.541533884,3.4492484539999997,0.0,0.0,0.0,7.41872216,0.0,0.0,0.0,0.0,2.1494589680000002,1
abea75192161b66112d7ee8ae21f7a01,2,29,1,0,26.75931859,5.8469213820000006,77.4131882,0.0,0.0,0.0,21.86414863,0.0,0.0,32.691489600000004,0.0,0.0,0.0,70.27746369,0.0,106.8570227,21.55504395,0.0,0.0,0.0,0.0,0.0,1
b5bca9b66dfb42be02f3d2548fee3517,1,58,2,0,0.527952567,1.003868537,7.276730216,0.0,0.0,0.0,0.6899059390000001,0.573362087,0.0,10.21279281,0.0,1.585863686,0.0,0.0,1.847005218,0.0,4.009843199,0.0,0.0,0.0,0.0,0.0,0
d93cd98877450ce1423c2cfe267d4afb,1,65,2,1,0.0,0.93607346,36.70748428,0.0,0.0,0.0,0.496480097,0.0,0.0,5.528898752999999,0.0,2.960981981,0.0,0.0,0.0,0.0,3.561020659,0.0,0.0,0.0,0.0,0.0,2
174e1d46e0cd71200a075a6d36f3574c,2,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7efd9e6cf0e6588679537ebd1c9438be,1,53,2,0,0.0,0.0,7.703465925,0.304048131,0.0,0.0,4.549101472,4.877308199,0.0,2.6716555019999997,0.0,175.5893986,0.0,0.0,0.0,0.0,12.72894543,0.0,0.0,0.0,0.0,1.172223497,2
f18cba5b9a8b56d7f4d6beaca3410487,1,41,1,0,0.0,0.0,139.7433804,0.0,0.0,0.0,2.94132755,24.66556398,0.0,54.75314449,1.462716858,0.0,0.0,0.0,4.5537961419999995,0.0,9.181976507,0.0,1.196595177,1.488668501,0.0,0.0,0
75395ffd8913d85df6a17dff54d0f8c8,2,51,2,0,0.0,0.357583041,2.96289554,0.0,0.20705200199999999,0.0,0.0,0.898161379,0.0,9.595870241,0.0,1.0445923959999999,0.45953189,0.0,2.5728730769999997,0.593026563,2.16855666,0.0,0.0,0.0,0.0,0.152465091,0
80c2d54a97eb6190bcabf07d93e29494,1,32,2,0,0.0,3.362456007,8.41340924,0.0,0.0,0.0,0.0,0.0,0.0,5.950052438999999,0.0,0.183493257,0.0,0.0,0.574175509,0.0,10.2558837,0.0,16.62911099,0.0,0.0,0.0,1
253f2f8f9421b7a57831c50e863912c2,1,31,2,0,1.293993178,0.0,2.655167035,0.0,0.0,3.58488618,0.0,0.488420936,0.0,1.620379362,0.0,1.134619429,0.0,0.0,0.146544245,0.0,2.353119168,0.0,0.0,0.0,0.0,1.470084416,0
60104c9050dbfa3a13208d70c2cb9b20,2,33,1,1,0.0,0.0,104.69553509999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.89627843,0.0,618.6053199,0.0,341.02687810000003,52.87873734,0.0,0.0,38.22384058,0.0,0.0,2
5a5717bc0353674d3f23bc97e91947bc,1,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
579d5a2ee9e2eca393b6ad88444fe036,2,48,1,1,2.7923177480000003,8.360800767999999,25.71027315,0.0,0.0,0.0,1.5910213430000002,10.22675458,0.0,18.65485213,0.0,1.8235403780000001,0.0,0.0,0.0,3.90383664,12.84638459,0.0,0.0,0.0,0.0,0.0,1
b0efc9db07817f4aba9969d59d9c2312,1,57,2,1,0.0,26.5322224,417.9498925,0.0,0.0,0.0,0.0,50.14430927,0.0,295.0254406,7.084256869,14.82212582,0.0,0.0,0.0,0.0,185.9064115,0.0,0.0,0.0,0.0,32.51363907,0
8e96f91ef38dcbd3c1022dc37040b3fd,1,60,2,1,4.161830193,2.7284672089999997,35.86446123,0.0,0.0,0.0,6.5171444,0.0,0.0,9.058014799,0.0,7.64541718,0.0,0.0,0.0,0.0,8.551519504,0.0,0.0,2.6799079530000003,1.332274392,0.0,1
3078b441bf16ca94c7723426a87ac4d4,1,57,2,1,0.0,0.0,14.97207387,0.0,0.0,2.7840372230000003,0.825389488,0.0,0.0,6.672722126,1.924280662,1.0456636940000001,0.0,0.0,1.9548123069999999,0.0,14.96828008,0.0,0.0,0.947972313,0.0,0.0,2
db7256cdb3d8d6681057f897fb82c9eb,1,56,2,1,0.0,0.0,1204.3725960000002,0.0,0.0,0.0,0.0,0.0,278.57761439999996,387.29173710000003,853.1611469000001,38.40058108,0.0,0.0,47.72419798,0.0,375.072341,0.0,0.0,0.0,0.0,0.0,0
c3cac71efcf611d780cb3bab9f5dd451,2,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1496fc86ac3ebf96dfad9d11b1c6d478,1,24,2,0,0.0,1.26053815,3.76833256,0.0,0.0,0.0,2.256567954,0.0,0.0,10.075054199999999,1.011308617,0.0,0.0,0.0,0.822087407,0.0,3.1363837489999997,0.0,0.9430338709999999,0.0,4.44930951,0.507651891,1
5e29f02e8d9a5e0b73cfc549b458ef42,1,65,2,1,0.0,0.0,84.84766932,0.0,0.0,0.0,5.137039252,20.34084218,0.0,34.73420985,1.600247795,20.04085741,0.0,0.0,2.150459187,0.0,166.8537459,0.0,0.0,0.0,0.0,0.0,1
96556d68926cac9d7c582853ef2ebf59,2,57,2,0,0.0,0.0,1.425162223,0.0,0.0,0.0,0.0,1.343769444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104473438,0.0,0.0,0.0,0.103744597,0.0,0.0,0
966a81fdd60e8cbf1278bea61a9f90ce,1,57,2,0,0.0,1.147795806,117.90556240000001,0.0,0.0,0.0,0.0,0.0,0.0,87.82916776,0.361440745,0.0,0.0,0.0,0.0,0.0,29.07649355,0.0,4.707965171000001,0.0,0.0,0.0,0
df13c2d6e9c4f305f7d2b63b5a6a68a9,1,31,1,1,0.0,0.0,464.9396138,0.0,0.0,0.0,0.0,9.931042591,0.0,138.37508559999998,0.0,39.17106638,0.0,0.0,0.0,0.0,138.5853137,0.0,0.0,3.7888968889999997,0.0,0.0,2
e05648ac7005010b6c19e1f36319ecbc,1,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f042e7bf0c52103a3bcb58814f4391d9,1,34,1,0,0.0,38.862874299999994,426.23557630000005,0.0,0.0,0.0,0.0,12.43101142,0.0,182.8547802,0.0,0.0,0.0,0.0,3.5471700680000002,0.0,107.0159725,0.0,68.49954162,146.5344055,0.0,0.0,1
d7bd7d2020bc2894f66ba565a7330dd2,1,18,1,0,0.0,0.966706706,185.0883143,0.0,0.0,0.0,1.943287386,0.0,0.0,60.16650193,3.0197545,1.7764743269999999,0.0,0.0,1.815796283,0.0,16.61550632,0.0,0.0,0.0,0.0,0.0,0
3899726ca090e0bbbdbe20f8872bf036,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
b738fff32231e3f2a67a2708e35a6e2d,1,70,2,1,0.0,0.0,17.59237325,0.822326401,0.0,0.0,1.07576079,5.290379482,0.0,15.4255858,0.71447249,8.806965781,0.0,0.0,0.0,0.0,12.45166356,0.0,0.0,0.0,0.0,0.71110071,1
cfc55f30e1b646469e6c888dac9784e8,1,55,2,1,0.0,2.7642796589999996,169.6713872,0.0,0.0,0.0,1.93063515,0.0,0.0,57.70630114,0.0,21.67483763,0.0,0.0,5.989217013999999,0.0,80.07672728,0.0,0.0,0.0,15.11010732,0.0,2
c0bacf1c58abcb955adc3fe427356721,2,31,1,0,0.0,0.0,83.05475817,0.0,0.0,0.0,0.0,1.982018223,0.0,38.46096082,0.0,0.0,9.067576249,2.389233906,1.824270263,22.61213162,94.84180449,0.0,0.0,0.0,0.0,0.0,0
452f1af637c75e7780dc27d9c4fd581e,2,52,1,0,1.744653926,1.47795849,28.08050531,0.0,0.0,0.0,1.8047998090000001,0.0,0.0,16.05186982,0.0,0.0,0.0,0.0,0.0,2.036418621,18.02852091,0.0,0.0,0.0,0.649587115,1.67673065,0
fadb9ba490eec51492642c0e35049559,2,31,2,1,2.116032336,3.0403225939999996,66.7622354,0.0,0.0,0.0,0.0,0.0,0.0,23.24433162,0.0,0.0,0.0,0.0,0.0,0.0,23.56102818,7.326239403,0.0,0.0,0.0,0.0,1
56f0d4319e07dc2d28b8b8bbb22b36c4,1,67,0,0,0.0,0.0,1.928438834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f26ada067d2994b5ec33d864c7b76c68,1,28,2,0,0.0,61.52730621,1205.482539,0.0,0.0,0.0,82.22519294,0.0,0.0,764.7090893999999,0.0,0.0,0.0,0.0,6.411143576000001,0.0,250.07545380000002,0.0,11.60979165,29.50700379,0.0,0.0,0
46882f64be98440d87a4df935a0cccbb,1,54,1,1,1.492961711,2.9087692589999996,45.31480478,0.0,0.0,12.82625684,4.715242835,0.0,0.0,34.90090676,0.0,0.0,0.0,0.0,0.0,0.0,28.52200752,0.0,0.0,9.14778439,0.0,2.0273914019999997,1
77a151a1703bf5b963e8760438c4f25e,1,69,1,0,0.9938316909999999,0.0,10.51806875,0.0,0.0,0.0,0.0,0.0,0.0,2.29152086,0.0,4.090410209,0.0,0.0,1.5257124480000002,0.0,5.9931455620000005,0.0,0.0,0.0,2.0361220980000003,1.573005339,1
2242658c8554d232d67df22aea7e56be,2,22,1,1,0.0,2.1154639509999997,7.362905264,0.0,0.0,0.0,0.9903290229999999,0.0,0.0,2.758959047,0.0,0.0,0.0,1.1392942609999999,1.926225756,2.501049091,1.7612115869999998,0.0,1.7311009430000002,0.0,0.0,0.0,1
d65ffe9b3453fd46e4d50ad8d5a3bf6f,2,60,2,0,0.0,4.383215179,182.0854582,0.0,0.0,0.0,46.16881276,0.0,0.0,122.861152,0.0,2.13365263,0.0,5.976503922999999,0.0,3.5185714580000003,208.41591,0.0,0.0,4.589641822,0.0,0.0,1
abd88f264fa2a05228fbc14278d65822,1,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29a7d014c8dec44085b4c7476ccd250c,1,49,2,1,0.0,0.0,14.62333599,0.0,0.0,0.0,0.0,0.0,0.0,11.23647836,0.0,0.0,0.0,0.0,1.6794449,0.0,9.271930172000001,0.0,8.593387506000001,0.0,0.0,0.0,0
e8e3374ac02abf6a779a8c527212c0a7,1,66,2,1,2.072075836,0.0,65.75271841,0.0,0.0,3.982677587,4.445774484,14.02394284,0.0,31.48954827,0.0,0.0,0.0,0.0,0.0,0.0,20.77716428,0.0,0.0,0.8492076120000001,0.0,0.0,0
44d6ec071e11a47d14dd45f50d1c50f5,1,51,2,0,0.0,1.3180008890000001,8.593433162,0.0,0.0,0.641430165,0.0,2.594921994,0.37010326299999996,12.98212405,0.0,2.856478555,0.0,0.0,0.0,0.0,7.990696841,0.0,0.0,0.0,0.0,1.804714516,2
486f9f896322f56b5d3cc31ff8509f33,2,44,0,1,0.0,0.0,9.739916581000001,0.0,0.0,0.0,0.0,0.0,0.0,2.051991611,0.0,3.716112598,0.0,0.0,0.0,0.661722922,0.0,0.0,0.0,0.0,0.0,0.0,2
8adc7c366f9fb5bac5d799687461d09c,1,52,2,0,0.812289885,1.075125851,25.13972312,0.0,0.0,0.0,1.251863268,5.688099777000001,0.0,11.32403843,0.0,0.143391922,0.0,0.0,0.0,0.0,25.05006707,0.0,0.484796844,0.0,0.0,0.0,1
a4b8e549244103dd06f6aa2c28ae3013,1,46,2,1,1.717179691,0.0,21.64834391,0.0,0.0,0.0,0.0,0.0,0.0,4.114994254,0.0,6.0218025189999995,0.0,0.0,2.021571285,0.0,4.408356144,0.0,1.289144115,0.0,0.0,0.0,2
14f4ffa840255b05bcfb1474abd5bfa3,1,44,2,1,1.5823388630000002,1.237501405,10.66364548,1.862354791,0.0,0.638944342,0.54440744,0.0,1.407163131,0.0,0.0,5.781436488,0.0,0.0,0.0,0.0,2.7451460880000003,0.0,0.0,0.621204114,0.0,0.0,1
26467d0b6363eecf0aabe7b11ac27c11,1,17,1,0,0.0,0.0,5.4575624529999995,0.0,0.0,0.0,0.442521554,0.0,0.0,3.65036866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
409a5a48ae1a0a643d034b8a2a68f7de,1,30,2,0,0.0,0.0,0.425235721,0.0,0.0,0.306470703,2.479421723,0.0,0.0,2.089798257,0.0,0.0,0.0,0.0,0.503467863,0.0,7.740922754,0.0,0.48405868,0.42433643200000004,0.0,0.0,0
cf1fd76cb55eae1d48d1ce9bfbb70125,1,27,2,1,0.0,0.0,71.75286149,0.0,0.0,3.737090466,16.71823321,2.005750705,0.0,53.14107682,0.0,0.0,0.0,0.0,50.61920779,0.0,8.443844694,0.0,8.204026981,16.20632308,0.0,0.0,2
8c67bd2de38543d546872ae05dfb400d,2,56,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52389553,0.0,0.0,0.0,0
97d80737d1ecb643c531af9b2da3997c,1,22,2,0,1.2832365079999999,0.908376614,7.095587703,0.0,0.0,0.0,0.612003241,0.0,0.0,1.209275569,0.0,0.320994777,0.0,0.0,1.404828789,0.0,2.85583068,0.0,0.0,0.0,2.663059239,0.0,2
e71197eeedbe3642f8b8ed2b97ed3861,1,52,2,1,0.0,6.935841557000001,55.03150811,0.0,0.0,65.10192463,0.0,0.0,0.0,63.07864315,0.0,1.5838517580000002,0.0,0.0,3.044541609,0.0,15.19110009,0.0,0.0,0.0,0.0,0.0,0
3099b6e43684a6fd92b74f55dd71853f,1,53,2,1,9.303454781000001,0.0,30.75112306,0.0,0.0,0.0,1.967732089,0.0,0.0,16.13469971,0.0,1.97518011,0.0,0.0,5.365208199,0.0,3.751913048,1.88882205,0.0,0.0,0.0,0.0,2
1ae908f77ed20e15bf8005ef5c04acb2,2,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67942e3398412844803d2f8c7c5447a7,2,40,2,0,0.0,0.0,39.15601696,0.0,0.0,0.0,0.0,0.0,0.0,11.44880943,0.0,1.6205066869999998,0.0,0.0,2.792819993,0.0,14.5507946,0.0,0.0,0.0,0.0,0.0,0
4553f937a32cdb25c23b61240c70ed96,1,51,2,1,1.111083588,1.9214444609999999,68.55914439,0.0,0.0,0.0,0.28501012600000003,0.0,0.0,26.21859336,0.0,1.3355689309999998,0.0,0.0,4.506333763,0.0,19.33942177,0.0,0.0,0.0,0.0,0.0,2
408caeadd3578ae9d262ae06488d4149,1,52,2,0,0.0,4.52196392,12.96327108,0.0,0.0,0.0,0.0,0.0,0.0,5.8100339739999995,0.0,1.261769003,0.0,0.0,0.0,0.0,9.24144728,0.0,213.9883462,0.0,0.0,0.847952545,1
dbe4a877084d425b47b687f1b2ef4dec,1,32,2,0,0.0,14.81118413,41.02526516,0.0,0.0,2.229600568,9.300223024,0.0,0.0,26.43255018,0.0,3.484083847,0.0,0.0,7.887311929,0.0,15.22804132,0.0,1.137527412,0.0,0.0,0.0,2
29426a9506f8de61c2a0e3a90cb88b3c,2,35,2,0,1.9740909519999998,0.0,34.76066747,0.0,0.0,0.0,0.0,0.0,0.0,4.792497772,0.0,0.0,0.0,0.0,3.1597753369999997,1.929438229,15.4758014,0.0,0.532568546,0.0,0.0,0.0,1
4934760bc86dc51cf1756dc7714f58ba,1,46,2,1,0.0,0.0,190.27576580000002,0.0,0.0,0.0,0.0,0.0,1.9888597369999998,47.64111412,0.0,16.84639581,0.0,0.0,7.477083405,0.0,33.80864109,0.0,4.668998907,0.0,0.0,0.0,2
7d4378c1dce9cf9dda14763beb06eac0,1,51,2,0,0.0,1.782074881,11.55101923,0.0,0.0,0.0,6.8438167110000006,0.0,0.0,2.006561156,0.0,2.628625118,0.0,0.0,0.0,0.0,9.940423257,0.0,0.0,0.0,0.0,0.0,0
d80cde7ee5bfd05110471d92bf98a359,1,30,2,1,0.0,0.0,13.36352824,0.0,0.0,0.0,4.086952515,0.0,0.0,0.0,0.0,26.399513,0.0,0.0,5.519981634,0.0,54.01619517,0.0,0.0,0.0,0.0,0.0,0
f5c79e33f40a84fe40457663684aca3d,1,29,1,1,0.0,0.0,92.84629839,0.0,0.0,0.0,1427.368289,0.0,0.0,54.98433958,1.997602146,0.0,0.0,0.0,23.29496846,0.0,54.50187172,0.0,20.52314418,16.50777171,0.0,0.0,0
