user,adid,expid,if_click
741027,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
874952,5b2ae85128137e449eb015f6de78add5,1,0
310000,ea875acb76e0a806a7837174528f62d9,0,0
820038,97fc187415fe1785d5ee02bfd348968e,1,0
331575,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
155321,bcf3ad5ca68792826b1792aaf3a2d630,1,0
618050,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
88637,54e1b7101869b70d061fbc5173f6ad53,1,0
882855,1f1fe825014d9e9a0881233d9950bd43,1,1
808511,1f1fe825014d9e9a0881233d9950bd43,0,0
418540,ea875acb76e0a806a7837174528f62d9,1,0
418074,0b0fa14b56d3741178196daaa92e6a1e,1,0
394061,0d82161270febc99f7defb653e339113,1,0
936684,0d82161270febc99f7defb653e339113,0,0
923996,1f1fe825014d9e9a0881233d9950bd43,0,0
96487,97fc187415fe1785d5ee02bfd348968e,1,0
870947,97fc187415fe1785d5ee02bfd348968e,0,0
263973,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
646351,bcf3ad5ca68792826b1792aaf3a2d630,0,0
288329,0b0fa14b56d3741178196daaa92e6a1e,1,0
970610,0d82161270febc99f7defb653e339113,0,0
949338,0d82161270febc99f7defb653e339113,1,0
897832,5b2ae85128137e449eb015f6de78add5,0,0
71148,0d82161270febc99f7defb653e339113,1,0
383692,976aabce935794606f1ba9abd0f04ace,1,0
666262,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
319652,5b2ae85128137e449eb015f6de78add5,1,0
483058,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
310004,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
500132,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
500310,5b2ae85128137e449eb015f6de78add5,0,0
306077,0b0fa14b56d3741178196daaa92e6a1e,1,0
35541,ea875acb76e0a806a7837174528f62d9,1,0
278286,976aabce935794606f1ba9abd0f04ace,1,0
144632,e2a99e04da97a6103127931f3ce7aa01,0,1
834975,976aabce935794606f1ba9abd0f04ace,0,0
917008,5b2ae85128137e449eb015f6de78add5,0,0
215736,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
573839,5b2ae85128137e449eb015f6de78add5,1,0
881437,976aabce935794606f1ba9abd0f04ace,1,0
33885,0b0fa14b56d3741178196daaa92e6a1e,0,0
935920,0d82161270febc99f7defb653e339113,0,0
888340,97fc187415fe1785d5ee02bfd348968e,0,0
18276,0b0fa14b56d3741178196daaa92e6a1e,1,0
542898,97fc187415fe1785d5ee02bfd348968e,1,0
702061,5b2ae85128137e449eb015f6de78add5,0,0
948612,0d82161270febc99f7defb653e339113,0,0
219614,97fc187415fe1785d5ee02bfd348968e,1,0
940933,0d82161270febc99f7defb653e339113,0,0
391228,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
76859,0b0fa14b56d3741178196daaa92e6a1e,0,0
252545,a16cdc60bdb8bffc25b9d02c525d5478,0,0
986486,0d82161270febc99f7defb653e339113,0,0
175453,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
881572,1f1fe825014d9e9a0881233d9950bd43,1,0
22448,5b2ae85128137e449eb015f6de78add5,1,1
408364,1f1fe825014d9e9a0881233d9950bd43,1,0
891609,bcf3ad5ca68792826b1792aaf3a2d630,1,0
32000,976aabce935794606f1ba9abd0f04ace,0,0
465831,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
909467,1f1fe825014d9e9a0881233d9950bd43,1,0
514193,5b2ae85128137e449eb015f6de78add5,1,0
122083,bcf3ad5ca68792826b1792aaf3a2d630,0,0
580506,0d82161270febc99f7defb653e339113,1,0
650050,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
161725,97fc187415fe1785d5ee02bfd348968e,1,0
612086,bcf3ad5ca68792826b1792aaf3a2d630,0,0
474098,e2a99e04da97a6103127931f3ce7aa01,0,0
13874,ea875acb76e0a806a7837174528f62d9,1,0
590568,5b2ae85128137e449eb015f6de78add5,1,0
241883,ea875acb76e0a806a7837174528f62d9,0,0
40620,bcf3ad5ca68792826b1792aaf3a2d630,0,0
766902,97fc187415fe1785d5ee02bfd348968e,0,0
353937,ea875acb76e0a806a7837174528f62d9,1,0
867312,5b2ae85128137e449eb015f6de78add5,1,0
579360,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
474598,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
786729,5b2ae85128137e449eb015f6de78add5,0,0
34863,976aabce935794606f1ba9abd0f04ace,1,0
411769,1f1fe825014d9e9a0881233d9950bd43,0,0
449349,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
705860,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
962233,0d82161270febc99f7defb653e339113,0,0
80271,ea875acb76e0a806a7837174528f62d9,0,0
736515,bcf3ad5ca68792826b1792aaf3a2d630,0,0
495774,0d82161270febc99f7defb653e339113,0,0
686438,976aabce935794606f1ba9abd0f04ace,1,0
588465,97fc187415fe1785d5ee02bfd348968e,1,0
607897,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
134667,1f1fe825014d9e9a0881233d9950bd43,1,0
433065,bcf3ad5ca68792826b1792aaf3a2d630,1,0
365728,ea875acb76e0a806a7837174528f62d9,0,0
512219,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
696784,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
46883,1f1fe825014d9e9a0881233d9950bd43,0,0
500748,5b2ae85128137e449eb015f6de78add5,1,0
489688,976aabce935794606f1ba9abd0f04ace,0,0
33830,0d82161270febc99f7defb653e339113,1,0
372834,97fc187415fe1785d5ee02bfd348968e,1,0
985853,0d82161270febc99f7defb653e339113,0,0
155254,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
64916,5b2ae85128137e449eb015f6de78add5,1,0
661439,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
452510,0d82161270febc99f7defb653e339113,0,0
966711,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
132849,976aabce935794606f1ba9abd0f04ace,0,0
188864,ea875acb76e0a806a7837174528f62d9,1,0
165729,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
73436,e2a99e04da97a6103127931f3ce7aa01,1,0
882272,bcf3ad5ca68792826b1792aaf3a2d630,0,0
612601,97fc187415fe1785d5ee02bfd348968e,0,0
272140,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
748777,5b2ae85128137e449eb015f6de78add5,0,0
149945,5b2ae85128137e449eb015f6de78add5,0,0
686584,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
357705,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
993392,0d82161270febc99f7defb653e339113,1,0
107804,0d82161270febc99f7defb653e339113,0,0
571034,0d82161270febc99f7defb653e339113,0,0
43196,0b0fa14b56d3741178196daaa92e6a1e,1,0
994287,0d82161270febc99f7defb653e339113,0,0
45701,1f1fe825014d9e9a0881233d9950bd43,0,0
935208,5b2ae85128137e449eb015f6de78add5,0,0
891923,1f1fe825014d9e9a0881233d9950bd43,1,0
784740,97fc187415fe1785d5ee02bfd348968e,0,0
384483,ea875acb76e0a806a7837174528f62d9,0,0
327653,0b0fa14b56d3741178196daaa92e6a1e,1,0
106948,ea875acb76e0a806a7837174528f62d9,0,0
844232,5b2ae85128137e449eb015f6de78add5,0,0
881585,5b2ae85128137e449eb015f6de78add5,1,0
267592,5b2ae85128137e449eb015f6de78add5,1,0
113085,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
411910,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
36233,0b0fa14b56d3741178196daaa92e6a1e,0,0
354852,5b2ae85128137e449eb015f6de78add5,1,0
652890,bcf3ad5ca68792826b1792aaf3a2d630,0,0
390892,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
559372,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
894995,0d82161270febc99f7defb653e339113,1,0
807472,97fc187415fe1785d5ee02bfd348968e,0,0
565788,1f1fe825014d9e9a0881233d9950bd43,1,0
476907,0d82161270febc99f7defb653e339113,1,0
365663,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
88717,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
514016,5b2ae85128137e449eb015f6de78add5,1,0
41197,5b2ae85128137e449eb015f6de78add5,1,0
241643,5b2ae85128137e449eb015f6de78add5,1,0
686953,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
380230,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
277527,5b2ae85128137e449eb015f6de78add5,1,0
629712,97fc187415fe1785d5ee02bfd348968e,0,0
550192,1f1fe825014d9e9a0881233d9950bd43,0,0
463362,ea875acb76e0a806a7837174528f62d9,0,0
413777,97fc187415fe1785d5ee02bfd348968e,0,0
483366,0b0fa14b56d3741178196daaa92e6a1e,0,0
257321,5b2ae85128137e449eb015f6de78add5,0,0
240538,ea875acb76e0a806a7837174528f62d9,1,0
335405,ea875acb76e0a806a7837174528f62d9,1,0
315439,0b0fa14b56d3741178196daaa92e6a1e,0,0
898504,5b2ae85128137e449eb015f6de78add5,1,0
959253,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
133485,e2a99e04da97a6103127931f3ce7aa01,1,0
682501,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
146444,97fc187415fe1785d5ee02bfd348968e,0,0
755918,1f1fe825014d9e9a0881233d9950bd43,0,0
134480,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
68345,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
970897,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
126012,216249750986b9a1ca17853f4e77d4ec,1,0
611285,0d82161270febc99f7defb653e339113,1,0
115026,ea875acb76e0a806a7837174528f62d9,1,0
996516,0d82161270febc99f7defb653e339113,0,0
646500,97fc187415fe1785d5ee02bfd348968e,1,0
142510,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
320585,ea875acb76e0a806a7837174528f62d9,0,0
144524,ea875acb76e0a806a7837174528f62d9,0,0
459673,97fc187415fe1785d5ee02bfd348968e,0,0
528298,1f1fe825014d9e9a0881233d9950bd43,1,0
683607,5b2ae85128137e449eb015f6de78add5,1,0
457849,ea875acb76e0a806a7837174528f62d9,0,0
847880,0d82161270febc99f7defb653e339113,0,0
337850,0b0fa14b56d3741178196daaa92e6a1e,1,0
422141,976aabce935794606f1ba9abd0f04ace,1,0
420644,97fc187415fe1785d5ee02bfd348968e,0,0
572655,bcf3ad5ca68792826b1792aaf3a2d630,0,0
339830,5b2ae85128137e449eb015f6de78add5,0,0
972140,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
933153,1f1fe825014d9e9a0881233d9950bd43,1,0
315282,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
31560,ea875acb76e0a806a7837174528f62d9,0,0
297519,976aabce935794606f1ba9abd0f04ace,0,0
135267,0b0fa14b56d3741178196daaa92e6a1e,1,0
8767,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
589934,bcf3ad5ca68792826b1792aaf3a2d630,0,1
422386,0b0fa14b56d3741178196daaa92e6a1e,1,0
51436,0d82161270febc99f7defb653e339113,0,0
977179,3b97e8d3682a72159f4a6bccee86ac1c,1,0
471367,1f1fe825014d9e9a0881233d9950bd43,0,0
186604,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
368319,ea875acb76e0a806a7837174528f62d9,0,0
428605,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
354851,bcf3ad5ca68792826b1792aaf3a2d630,0,0
692151,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
452724,5b2ae85128137e449eb015f6de78add5,1,0
107398,bcf3ad5ca68792826b1792aaf3a2d630,0,0
830646,97fc187415fe1785d5ee02bfd348968e,0,0
640910,5b2ae85128137e449eb015f6de78add5,1,0
637442,97fc187415fe1785d5ee02bfd348968e,0,0
603445,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
601350,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
99131,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
309461,0d82161270febc99f7defb653e339113,1,0
619659,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
135075,0b0fa14b56d3741178196daaa92e6a1e,1,0
867265,1f1fe825014d9e9a0881233d9950bd43,1,0
694632,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
666374,bcf3ad5ca68792826b1792aaf3a2d630,1,1
535115,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
890959,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
546349,97fc187415fe1785d5ee02bfd348968e,1,0
650858,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
890842,0d82161270febc99f7defb653e339113,1,0
142177,97fc187415fe1785d5ee02bfd348968e,1,0
859539,5b2ae85128137e449eb015f6de78add5,1,1
100990,97fc187415fe1785d5ee02bfd348968e,0,0
86622,0b0fa14b56d3741178196daaa92e6a1e,0,0
414090,97fc187415fe1785d5ee02bfd348968e,0,0
645000,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
698928,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
438485,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
445766,97fc187415fe1785d5ee02bfd348968e,1,0
649478,1f1fe825014d9e9a0881233d9950bd43,1,0
628802,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
530924,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
604273,5b2ae85128137e449eb015f6de78add5,0,0
412703,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
972321,0d82161270febc99f7defb653e339113,1,1
950066,0d82161270febc99f7defb653e339113,1,0
709810,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
925361,5b2ae85128137e449eb015f6de78add5,1,1
649893,5b2ae85128137e449eb015f6de78add5,1,0
914811,3b97e8d3682a72159f4a6bccee86ac1c,1,0
195599,ea875acb76e0a806a7837174528f62d9,1,0
98380,ea875acb76e0a806a7837174528f62d9,1,0
962521,0d82161270febc99f7defb653e339113,0,0
934682,5b2ae85128137e449eb015f6de78add5,0,0
547544,5b2ae85128137e449eb015f6de78add5,1,0
163514,ea875acb76e0a806a7837174528f62d9,0,0
39661,e2a99e04da97a6103127931f3ce7aa01,0,0
461775,5b2ae85128137e449eb015f6de78add5,0,0
237401,ea875acb76e0a806a7837174528f62d9,0,0
281545,ea875acb76e0a806a7837174528f62d9,0,0
346221,0b0fa14b56d3741178196daaa92e6a1e,0,0
844200,bcf3ad5ca68792826b1792aaf3a2d630,0,0
289245,0d82161270febc99f7defb653e339113,0,0
894232,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
445666,0b0fa14b56d3741178196daaa92e6a1e,0,0
421063,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
821065,5b2ae85128137e449eb015f6de78add5,0,1
617485,1f1fe825014d9e9a0881233d9950bd43,0,0
424460,0b0fa14b56d3741178196daaa92e6a1e,0,0
381451,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
530703,bcf3ad5ca68792826b1792aaf3a2d630,0,0
892295,bcf3ad5ca68792826b1792aaf3a2d630,1,0
539472,bcf3ad5ca68792826b1792aaf3a2d630,0,1
232018,ea875acb76e0a806a7837174528f62d9,1,0
831468,5b2ae85128137e449eb015f6de78add5,1,0
977072,0d82161270febc99f7defb653e339113,0,0
778120,97fc187415fe1785d5ee02bfd348968e,1,0
230165,bcf3ad5ca68792826b1792aaf3a2d630,1,0
360787,0d82161270febc99f7defb653e339113,0,0
618701,0d82161270febc99f7defb653e339113,1,0
205411,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
365723,0b0fa14b56d3741178196daaa92e6a1e,0,0
803638,0d82161270febc99f7defb653e339113,1,0
311940,ea875acb76e0a806a7837174528f62d9,1,0
312875,97fc187415fe1785d5ee02bfd348968e,0,0
964313,0d82161270febc99f7defb653e339113,0,0
608291,bcf3ad5ca68792826b1792aaf3a2d630,0,0
61461,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
776290,5b2ae85128137e449eb015f6de78add5,1,0
556875,0d82161270febc99f7defb653e339113,0,0
809079,97fc187415fe1785d5ee02bfd348968e,0,0
511233,5b2ae85128137e449eb015f6de78add5,1,0
667628,5b2ae85128137e449eb015f6de78add5,1,0
538020,0d82161270febc99f7defb653e339113,1,0
696619,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
792743,1f1fe825014d9e9a0881233d9950bd43,1,0
523543,97fc187415fe1785d5ee02bfd348968e,1,0
593715,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
884681,bcf3ad5ca68792826b1792aaf3a2d630,1,0
606548,0d82161270febc99f7defb653e339113,1,0
871081,5b2ae85128137e449eb015f6de78add5,0,0
227792,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
197891,bcf3ad5ca68792826b1792aaf3a2d630,0,0
60289,ea875acb76e0a806a7837174528f62d9,0,1
557102,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
534871,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
199671,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
598521,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
653971,1f1fe825014d9e9a0881233d9950bd43,1,0
776618,bcf3ad5ca68792826b1792aaf3a2d630,0,0
98441,bcf3ad5ca68792826b1792aaf3a2d630,1,0
543323,97fc187415fe1785d5ee02bfd348968e,0,0
783695,26ff0b4edf5c7f38fb44b7fac8af0209,1,1
502410,bcf3ad5ca68792826b1792aaf3a2d630,0,0
584407,5b2ae85128137e449eb015f6de78add5,1,0
509258,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
399885,ea875acb76e0a806a7837174528f62d9,1,0
864816,5b2ae85128137e449eb015f6de78add5,1,0
927580,5b2ae85128137e449eb015f6de78add5,1,0
966420,0d82161270febc99f7defb653e339113,0,0
56881,97fc187415fe1785d5ee02bfd348968e,0,0
306213,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
518414,97fc187415fe1785d5ee02bfd348968e,1,0
14361,ea875acb76e0a806a7837174528f62d9,0,0
300750,5b2ae85128137e449eb015f6de78add5,1,0
787027,26ff0b4edf5c7f38fb44b7fac8af0209,0,1
610517,1f1fe825014d9e9a0881233d9950bd43,0,0
736975,1f1fe825014d9e9a0881233d9950bd43,0,0
13386,ea875acb76e0a806a7837174528f62d9,0,0
119985,ea875acb76e0a806a7837174528f62d9,1,0
723347,bcf3ad5ca68792826b1792aaf3a2d630,1,0
112053,ea875acb76e0a806a7837174528f62d9,1,0
109125,0b0fa14b56d3741178196daaa92e6a1e,0,0
389558,ea875acb76e0a806a7837174528f62d9,0,0
163499,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
717793,97fc187415fe1785d5ee02bfd348968e,0,0
812644,1f1fe825014d9e9a0881233d9950bd43,0,0
48619,0b0fa14b56d3741178196daaa92e6a1e,0,0
291686,ea875acb76e0a806a7837174528f62d9,0,0
120702,1f1fe825014d9e9a0881233d9950bd43,1,0
497342,97fc187415fe1785d5ee02bfd348968e,1,0
535267,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
852270,97fc187415fe1785d5ee02bfd348968e,1,0
138503,0b0fa14b56d3741178196daaa92e6a1e,0,1
47289,bcf3ad5ca68792826b1792aaf3a2d630,0,0
243396,a16cdc60bdb8bffc25b9d02c525d5478,0,0
59819,0b0fa14b56d3741178196daaa92e6a1e,1,0
509819,97fc187415fe1785d5ee02bfd348968e,1,0
891755,0d82161270febc99f7defb653e339113,1,0
111679,ea875acb76e0a806a7837174528f62d9,1,0
489824,97fc187415fe1785d5ee02bfd348968e,1,0
859691,5b2ae85128137e449eb015f6de78add5,1,0
234487,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
760840,97fc187415fe1785d5ee02bfd348968e,0,0
530207,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
473081,0b0fa14b56d3741178196daaa92e6a1e,1,0
523228,97fc187415fe1785d5ee02bfd348968e,1,0
395402,ea875acb76e0a806a7837174528f62d9,0,0
335705,ea875acb76e0a806a7837174528f62d9,0,0
153818,97fc187415fe1785d5ee02bfd348968e,1,0
76297,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
270214,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
791070,97fc187415fe1785d5ee02bfd348968e,1,0
758787,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
847600,4b1e5c31834e0fd5a30640d96ad20a6f,1,1
458096,ea875acb76e0a806a7837174528f62d9,0,0
721543,0d82161270febc99f7defb653e339113,0,0
477729,ea875acb76e0a806a7837174528f62d9,1,0
457775,ea875acb76e0a806a7837174528f62d9,1,0
560958,5b2ae85128137e449eb015f6de78add5,1,0
255632,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
224050,0d82161270febc99f7defb653e339113,1,0
470614,0b0fa14b56d3741178196daaa92e6a1e,1,0
177434,ea875acb76e0a806a7837174528f62d9,0,0
83902,0b0fa14b56d3741178196daaa92e6a1e,0,0
399727,ea875acb76e0a806a7837174528f62d9,0,0
147292,216249750986b9a1ca17853f4e77d4ec,1,0
239633,0b0fa14b56d3741178196daaa92e6a1e,0,0
573289,97fc187415fe1785d5ee02bfd348968e,0,0
277767,ea875acb76e0a806a7837174528f62d9,1,0
56692,ea875acb76e0a806a7837174528f62d9,0,0
839106,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
829649,976aabce935794606f1ba9abd0f04ace,1,0
720124,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
657413,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
642132,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
421376,0b0fa14b56d3741178196daaa92e6a1e,1,0
492033,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
650654,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
813856,bcf3ad5ca68792826b1792aaf3a2d630,1,0
87760,0b0fa14b56d3741178196daaa92e6a1e,0,0
74652,ea875acb76e0a806a7837174528f62d9,0,1
88749,5b2ae85128137e449eb015f6de78add5,1,0
421982,bcf3ad5ca68792826b1792aaf3a2d630,1,0
122149,bcf3ad5ca68792826b1792aaf3a2d630,0,0
32167,ea875acb76e0a806a7837174528f62d9,1,0
314172,ea875acb76e0a806a7837174528f62d9,0,0
270319,ea875acb76e0a806a7837174528f62d9,1,0
633367,1f1fe825014d9e9a0881233d9950bd43,0,0
440187,ea875acb76e0a806a7837174528f62d9,1,0
43494,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
29570,ea875acb76e0a806a7837174528f62d9,0,0
541609,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
724935,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
673296,976aabce935794606f1ba9abd0f04ace,0,0
196808,ea875acb76e0a806a7837174528f62d9,0,0
293155,bcf3ad5ca68792826b1792aaf3a2d630,0,0
93702,ea875acb76e0a806a7837174528f62d9,0,0
253635,ea875acb76e0a806a7837174528f62d9,1,0
240560,0b0fa14b56d3741178196daaa92e6a1e,1,0
130162,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
992415,54e1b7101869b70d061fbc5173f6ad53,1,0
567279,97fc187415fe1785d5ee02bfd348968e,0,0
313825,5b2ae85128137e449eb015f6de78add5,1,0
942078,0d82161270febc99f7defb653e339113,0,0
530629,97fc187415fe1785d5ee02bfd348968e,0,0
32999,ea875acb76e0a806a7837174528f62d9,0,0
919979,5b2ae85128137e449eb015f6de78add5,1,1
849753,0d82161270febc99f7defb653e339113,1,0
652641,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
525622,976aabce935794606f1ba9abd0f04ace,1,0
549709,5b2ae85128137e449eb015f6de78add5,0,0
513294,1f1fe825014d9e9a0881233d9950bd43,1,0
700190,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
668954,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
978975,0d82161270febc99f7defb653e339113,0,0
864760,0d82161270febc99f7defb653e339113,1,0
981820,3b97e8d3682a72159f4a6bccee86ac1c,1,1
435613,ea875acb76e0a806a7837174528f62d9,1,0
403171,1f1fe825014d9e9a0881233d9950bd43,1,0
394383,ea875acb76e0a806a7837174528f62d9,1,0
74944,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
491328,5b2ae85128137e449eb015f6de78add5,0,0
302071,bcf3ad5ca68792826b1792aaf3a2d630,1,0
701347,5b2ae85128137e449eb015f6de78add5,1,0
726879,5b2ae85128137e449eb015f6de78add5,0,0
812293,5b2ae85128137e449eb015f6de78add5,0,0
492671,1f1fe825014d9e9a0881233d9950bd43,1,0
228741,1f1fe825014d9e9a0881233d9950bd43,1,0
845246,97fc187415fe1785d5ee02bfd348968e,0,0
89495,e2a99e04da97a6103127931f3ce7aa01,0,0
709108,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
818855,5b2ae85128137e449eb015f6de78add5,1,0
729908,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
108816,0b0fa14b56d3741178196daaa92e6a1e,0,0
317580,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
571813,5b2ae85128137e449eb015f6de78add5,1,0
683004,5b2ae85128137e449eb015f6de78add5,1,0
802137,0d82161270febc99f7defb653e339113,0,0
40126,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
447833,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
573655,5b2ae85128137e449eb015f6de78add5,1,0
41714,97fc187415fe1785d5ee02bfd348968e,1,0
767606,5b2ae85128137e449eb015f6de78add5,1,0
586572,97fc187415fe1785d5ee02bfd348968e,1,0
578434,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
788163,97fc187415fe1785d5ee02bfd348968e,0,1
287813,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
862833,0d82161270febc99f7defb653e339113,0,0
538060,1f1fe825014d9e9a0881233d9950bd43,1,0
456475,1f1fe825014d9e9a0881233d9950bd43,1,0
297593,ea875acb76e0a806a7837174528f62d9,1,0
999052,0d82161270febc99f7defb653e339113,0,1
758949,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
232891,ea875acb76e0a806a7837174528f62d9,0,1
945186,0d82161270febc99f7defb653e339113,1,0
925565,1f1fe825014d9e9a0881233d9950bd43,1,0
646439,0d82161270febc99f7defb653e339113,1,0
555093,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
74694,ea875acb76e0a806a7837174528f62d9,0,0
981051,0d82161270febc99f7defb653e339113,0,0
412290,0d82161270febc99f7defb653e339113,1,0
366197,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
707459,5b2ae85128137e449eb015f6de78add5,0,0
443031,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
271818,5b2ae85128137e449eb015f6de78add5,0,0
882832,97fc187415fe1785d5ee02bfd348968e,1,0
1789,976aabce935794606f1ba9abd0f04ace,1,0
341368,97fc187415fe1785d5ee02bfd348968e,1,0
627621,97fc187415fe1785d5ee02bfd348968e,0,0
400963,97fc187415fe1785d5ee02bfd348968e,0,0
71185,ea875acb76e0a806a7837174528f62d9,0,0
211210,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
151918,1f1fe825014d9e9a0881233d9950bd43,0,0
820862,97fc187415fe1785d5ee02bfd348968e,1,0
930348,0d82161270febc99f7defb653e339113,1,0
